# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,6.0,3.0,180.0,0,3.0,0,0.0,0.0,0.0
 0.08908518769507873,5.988095743999999,3.0,180.0,0.26725556308523624,3.0000000000000004,0,0.0,0.0,0.0
 0.12548053766753453,5.976381952,3.0,180.0,0.37644161300260365,3.0,0,0.0,0.0,0.0
 0.15306406501854142,5.964857088,3.0,180.0,0.45919219505562425,2.999999999999998,0,0.0,0.0,0.0
 0.17603102756805977,5.9535196159999995,3.0,180.0,0.5280930827041794,3.000000000000005,0,0.0,0.0,0.0
 0.19601360496999504,5.942368,3.0,180.0,0.5880408149099852,2.9999999999999973,0,0.0,0.0,0.0
 0.21385243510420834,5.9314007040000005,3.0,180.0,0.6415573053126251,3.0000000000000018,0,0.0,0.0,0.0
 0.23004899188361336,5.920616192,3.0,180.0,0.6901469756508402,3.0,0,0.0,0.0,0.0
 0.2449313808668318,5.910012928,3.0,180.0,0.7347941426004955,2.9999999999999982,0,0.0,0.0,0.0
 0.25872845997299976,5.899589376,3.0,180.0,0.7761853799189993,2.999999999999996,0,0.0,0.0,0.0
 0.2716075600322403,5.8893439999999995,3.0,180.0,0.8148226800967209,3.0,0,0.0,0.0,0.0
 0.28369553632958994,5.8792752639999994,3.0,180.0,0.8510866089887699,3.0000000000000044,0,0.0,0.0,0.0
 0.2950913621236654,5.869381632,3.0,180.0,0.8852740863709962,3.000000000000005,0,0.0,0.0,0.0
 0.3058740830254621,5.859661567999999,3.0,180.0,0.9176222490763863,2.9999999999999947,0,0.0,0.0,0.0
 0.316108065909957,5.850113535999999,3.0,180.0,0.9483241977298711,3.0000000000000053,0,0.0,0.0,0.0
 0.325846589670662,5.840735999999999,3.0,180.0,0.977539769011986,2.9999999999999942,0,0.0,0.0,0.0
 0.3351343770290758,5.831527424,3.0,180.0,1.0054031310872273,2.9999999999999942,0,0.0,0.0,0.0
 0.3440094262274422,5.822486271999999,3.0,180.0,1.0320282786823265,2.999999999999994,0,0.0,0.0,0.0
 0.3525043659304098,5.813611008,3.0,180.0,1.0575130977912293,2.9999999999999933,0,0.0,0.0,0.0
 0.36064747700027977,5.804900095999999,3.0,180.0,1.0819424310008392,3.0,0,0.0,0.0,0.0
 0.3684634762542064,5.796351999999999,3.0,180.0,1.105390428762619,3.0,0,0.0,0.0,0.0
 0.37597412676938374,5.787965183999999,3.0,180.0,1.127922380308151,2.9999999999999925,0,0.0,0.0,0.0
 0.3831987195524888,5.7797381119999995,3.0,180.0,1.1495961586574663,3.0000000000000155,0,0.0,0.0,0.0
 0.39015445830252193,5.7716692479999985,3.0,180.0,1.1704633749075657,2.999999999999992,0,0.0,0.0,0.0
 0.3968567701325006,5.763757055999999,3.0,180.0,1.1905703103975018,3.000000000000025,0,0.0,0.0,0.0
 0.4033195589934451,5.755999999999999,3.0,180.0,1.2099586769803354,3.0,0,0.0,0.0,0.0
 0.40955541424004366,5.748396543999999,3.0,180.0,1.228666242720131,2.9999999999999822,0,0.0,0.0,0.0
 0.41557578370256426,5.740945151999999,3.0,180.0,1.2467273511076928,3.0000000000000187,0,0.0,0.0,0.0
 0.42139111840031385,5.733644287999999,3.0,180.0,1.2641733552009418,3.0000000000000284,0,0.0,0.0,0.0
 0.4270109943939778,5.726492415999999,3.0,180.0,1.2810329831819338,3.0000000000000195,0,0.0,0.0,0.0
 0.432444216055667,5.719487999999999,3.0,180.0,1.2973326481670016,3.0000000000000306,0,0.0,0.0,0.0
 0.43769890411865026,5.712629503999999,3.0,180.0,1.3130967123559512,2.9999999999999787,0,0.0,0.0,0.0
 0.4427825711716005,5.705915392,3.0,180.0,1.328347713514802,3.0000000000000218,0,0.0,0.0,0.0
 0.447702186726847,5.699344127999999,3.0,180.0,1.3431065601805414,3.0,0,0.0,0.0,0.0
 0.4524642335772713,5.692914175999999,3.0,180.0,1.3573927007318143,2.9999999999999885,0,0.0,0.0,0.0
 0.4570747568323308,5.686623999999998,3.0,180.0,1.3712242704969928,3.0,0,0.0,0.0,0.0
 0.46153940676826405,5.680472063999998,3.0,180.0,1.3846182203047925,2.9999999999999876,0,0.0,0.0,0.0
 0.465863476424872,5.674456831999999,3.0,180.0,1.3975904292746166,3.0000000000000386,0,0.0,0.0,0.0
 0.47005193471927564,5.6685767679999985,3.0,180.0,1.4101558041578275,3.0,0,0.0,0.0,0.0
 0.4741094557167165,5.662830335999998,3.0,180.0,1.42232836715015,3.0000000000000275,0,0.0,0.0,0.0
 0.47804044459299433,5.657215999999998,3.0,180.0,1.4341213337789835,2.9999999999999716,0,0.0,0.0,0.0
 0.48184906073721245,5.651732223999999,3.0,180.0,1.445547182211638,3.0,0,0.0,0.0,0.0
 0.485539238373173,5.646377471999998,3.0,180.0,1.4566177151195194,2.999999999999985,0,0.0,0.0,0.0
 0.4891147050198631,5.641150207999998,3.0,180.0,1.4673441150595898,3.0000000000000155,0,0.0,0.0,0.0
 0.4925789980635941,5.636048895999998,3.0,180.0,1.4777369941907827,2.999999999999952,0,0.0,0.0,0.0
 0.49593547967452445,5.631071999999999,3.0,180.0,1.4878064390235737,2.9999999999999836,0,0.0,0.0,0.0
 0.4991873502670791,5.626217983999998,3.0,180.0,1.4975620508012377,3.000000000000017,0,0.0,0.0,0.0
